Group 1,Group 2,Permutation Test Threshold,DOTNB Threshold,Sensitivity Average,Sensitivity Standard Deviation,Specificity Average,Specificity Standard Deviation,Precision Average,Precision Standard Deviation,Accuracy Average,Accuracy Standard Deviation,F1 Average,F1 Standard Deviation
85,10,0.05,0.05,0.7626499999999999,0.010921563787093656,0.9950499999000002,0.0003092649724468258,0.9448040855000001,0.0034526497932110445,0.9718100000000002,0.0011689976713216991,0.8439771221999999,0.0073011322189613466
85,15,0.1,0.05,0.81585,0.004649073981868732,0.9942888889000001,0.00047632580952290833,0.9407554986,0.0046025008637941055,0.976445,0.0005683553270426762,0.8738495361,0.0031114358623125712
85,20,0.05,0.05,0.82175,0.007119027711391177,0.9977277778,0.00032229681724901186,0.9757223866,0.00340178612134275,0.98013,0.0008202980488145188,0.8921271986000001,0.0047484654298953705
85,25,0.025,0.1,0.8480500000000001,0.006499786321274124,0.9962277777999999,0.0004818018703261045,0.9615265802999999,0.0047203553547856564,0.98141,0.0007852105167122899,0.9012145701,0.004356240610300422
85,30,0.05,0.1,0.8795499999999998,0.006418073438865147,0.9950500000999998,0.0004103011990440522,0.9517938268,0.00392517367049542,0.9834999999999999,0.0008547254269971967,0.9142381665,0.004583193756228774
85,35,0.025,0.1,0.8778,0.00839708944284334,0.9972277777999998,0.000293329940122729,0.9723622667,0.002913934059984973,0.985285,0.0009354291944224335,0.9226474208000001,0.005210174745927648
85,40,0.025,0.1,0.8821999999999999,0.005662743740155168,0.9976388890000001,0.00042249026092469247,0.9764993363999999,0.004055568259837151,0.9860949999999999,0.0005974250301641755,0.9269430124,0.0032660092769786074
85,45,0.025,0.1,0.89255,0.006409411482777148,0.9973444444000001,0.0006767752895848846,0.973965512,0.006412638853441096,0.9868650000000001,0.000804173143324536,0.9314592928,0.004210795018432591
85,50,0.025,0.1,0.89415,0.005426529482295504,0.9977277778,0.0003595170071967705,0.9776575038,0.003409581379637341,0.9873700000000001,0.000518116246072672,0.9340277011,0.0028409893258975636
85,55,0.025,0.1,0.9016000000000002,0.004280446497997874,0.9977555554999998,0.0003859677484981508,0.9781058562,0.0036347262410783496,0.9881399999999999,0.00039637243989851473,0.938284818,0.0021237544921846444
85,60,0.025,0.1,0.9042499999999999,0.0057166909620475015,0.9979666667,0.00039301168720876024,0.9801764256000001,0.003758241661681491,0.9885949999999999,0.0006651858553984862,0.9406721990000001,0.003549943504226891
85,65,0.025,0.1,0.90485,0.0030281090542522617,0.9981444445,0.00037879312536594185,0.9818921724999999,0.0036139506907133783,0.988815,0.00041234424668931685,0.9417920303999999,0.0021321064581967925
85,70,0.01,0.1,0.9025000000000001,0.00591138261698939,0.9990166667,0.0002645621226391661,0.9902977136000001,0.0025673499560104574,0.9893649999999999,0.0005930383161688884,0.9443508494999999,0.0032506117259779735
85,75,0.01,0.1,0.9029,0.004689231161809879,0.9990722222,0.0001698260653006868,0.9908369582999998,0.00167483020699904,0.9894549999999999,0.0005314811588591039,0.9448215717999998,0.002886173565966059
85,80,0.005,0.1,0.89785,0.004631114576667513,0.9994777778000001,0.00018369774781284355,0.9947894969999999,0.0018444382328690525,0.989315,0.0005916314543512599,0.9438336966000002,0.0032030186439595187
85,85,0.01,0.1,0.9044500000000001,0.006734859563000061,0.9992833335,0.00014212281199743734,0.9929170375000002,0.0014157533502371933,0.9898,0.000731436941916385,0.9466107261,0.003987515285168118
85,90,0.01,0.1,0.9022999999999998,0.00496767327606976,0.9991999999000001,0.00024173573129784588,0.9920885658999999,0.0023703063280328387,0.9895099999999999,0.0005399588461684562,0.9450588248999999,0.0029389416041819124
85,95,0.01,0.1,0.9039499999999998,0.0041462834763998846,0.9990944445000001,0.0004099667347408083,0.9910803711999998,0.0040108133369341015,0.9895799999999999,0.0005323950079071485,0.9455036143000001,0.0028064173345122984
85,100,0.01,0.1,0.9032,0.005750362307426102,0.9991944443999999,0.00013919706057815559,0.9920414006,0.001348186446980805,0.9895949999999999,0.0005371995284187637,0.945528118,0.0029662248242933566
90,5,0.05,0.05,0.68355,0.005079643469553521,0.9882666666999999,0.0003560182359967618,0.866193146,0.0036205187063966795,0.957795,0.0005983542243335209,0.7640990729000001,0.0037602665734347653
90,10,0.05,0.05,0.7628,0.010411532067856295,0.9956111109999999,0.0004793400412771314,0.9507827877,0.005159309273334637,0.97233,0.0011350966674448686,0.8464438424,0.006983411308867341
90,15,0.1,0.05,0.8139,0.010112698288125973,0.9950666668,0.0005150678429617744,0.9483038755000001,0.00495722778246774,0.9769500000000001,0.0009758187445536399,0.8759358183,0.005852896126163543
90,20,0.05,0.1,0.85135,0.007933928549099882,0.9933611111000001,0.0009046632811512954,0.9344790495000002,0.00834179547412889,0.97916,0.0011628031265485776,0.8909503841000002,0.0060940518803579685
90,25,0.05,0.1,0.8718,0.009138441393974725,0.9943055557000001,0.0005691244780079173,0.944496414,0.005255815808039151,0.9820549999999999,0.001070163538904224,0.9066683736,0.00582963709990145
90,30,0.025,0.1,0.8622,0.004721110980361393,0.9972722222,0.00037811371737196166,0.9723192187,0.0037778246492205605,0.983765,0.0006916365455288698,0.913949419,0.0037369775788240684
90,35,0.025,0.1,0.87675,0.005760256552928471,0.9973944443999999,0.00037355110748603474,0.9739541766,0.0036953999094992323,0.98533,0.0007638353516592763,0.9227915635,0.004138685939584962
90,40,0.025,0.1,0.88235,0.010293066706391364,0.9976222224000001,0.0004602140758500273,0.9763260767999998,0.004509239352724551,0.9860949999999999,0.001196162846587185,0.9269361314000001,0.006545125186095815
90,45,0.05,0.1,0.9029999999999999,0.003696845502136489,0.9961388887000002,0.0004977658363592882,0.9629552718,0.004676830485439331,0.986825,0.000700099199320279,0.9320100114000001,0.0035844268685345008
90,50,0.05,0.1,0.91005,0.0047810389386966304,0.9965555555999999,0.0003374235858219425,0.9670613758,0.0031924697813487156,0.9879050000000001,0.000653388603104337,0.9376848004000001,0.0034314511959817494
90,55,0.025,0.1,0.8995,0.0037267799624996463,0.9981277777,0.0002747364845443527,0.9816215548,0.0026194110603340094,0.988265,0.00036136315990058243,0.9387614829999998,0.0019630685000582267
90,60,0.025,0.1,0.90685,0.004390962941719691,0.9981055556000001,0.00019676740950461675,0.9815443946999999,0.0019268085450564868,0.9889800000000001,0.0005523686369727219,0.9427163959000001,0.002955373588500472
90,65,0.01,0.1,0.9011000000000001,0.009005553841935554,0.9988555554999999,0.00019280598221138972,0.9887040547,0.0018675521049280267,0.9890800000000001,0.0008841819822738945,0.9428486418,0.0048822895116638
90,70,0.025,0.1,0.90715,0.0030464004260037187,0.9979277779,0.0003514128963643854,0.9798670486999999,0.00333953646599198,0.98885,0.0003993049516903655,0.9421018412000001,0.0020735532792889692
90,75,0.01,0.1,0.9037000000000001,0.004703426646841898,0.9991388888999999,0.00018379102427391655,0.9914996444999999,0.001799674383519424,0.9895949999999999,0.0005013592635138233,0.9455597857999999,0.0027326403852894893
90,80,0.005,0.1,0.8981999999999999,0.004843093593515996,0.9994888889,0.0002140472339962157,0.9949152981999999,0.002103123848999632,0.9893599999999999,0.0003878716855410447,0.9440769536,0.0021896843901722577
90,85,0.01,0.1,0.9051500000000001,0.007348658229757188,0.9991833332999999,0.0001815381351482913,0.9919512226,0.0017609388942460295,0.98978,0.0007056124211554794,0.9465486528,0.0038882535622379063
90,90,0.01,0.1,0.9064,0.00566568618968612,0.999361111,0.00010877151648500642,0.9936974013999998,0.0010625093824560652,0.9900650000000001,0.0005691367732510714,0.9480347034,0.003115582729814815
90,95,0.005,0.1,0.8993,0.0034896672875473025,0.9995388889000001,0.0001925391068896781,0.9954137011999998,0.0018995884673312666,0.9895150000000001,0.0002819081804812257,0.9449132225000001,0.0015777705025759386
90,100,0.01,0.1,0.9039999999999999,0.0028867513459481294,0.9993277778000001,0.0002150861319801407,0.9933559631,0.0021104335264867376,0.989795,0.00034836921665253593,0.9465707825,0.0018666306264642164
95,5,0.05,0.05,0.68765,0.013110746228444301,0.9884666668,0.000627556596237743,0.8688071540000001,0.007752131571641149,0.958385,0.0017190194233276687,0.7676555497,0.010694267701539672
95,10,0.05,0.05,0.75805,0.00873832554516788,0.9955055556,0.0005382806986716963,0.9493896995,0.005538517560510968,0.9717600000000001,0.0008099382692526666,0.8429597153999999,0.0051487980669281804
95,15,0.1,0.05,0.8138500000000001,0.011925812341304017,0.9948777779,0.0002339497800566246,0.9463863334999999,0.002503203072053072,0.976775,0.0012248015712305717,0.8750907543,0.007314015860252098
95,20,0.05,0.1,0.8490500000000001,0.007628346260275998,0.9935833333999999,0.0006835565378712197,0.9363794744,0.005935226761800171,0.9791300000000002,0.0005573747990954163,0.8905402393999999,0.0032114289579984992
95,25,0.025,0.1,0.851,0.006123724356957937,0.9966111112,0.00037770513099618194,0.9654290016000001,0.003553643815699014,0.9820500000000001,0.0004055175020199021,0.9045888152,0.002500629971870962
95,30,0.025,0.1,0.86635,0.008925774164992312,0.9970555556999999,0.00035908748470751714,0.9703178160999999,0.0036415665798128164,0.983985,0.0010506743866044621,0.9153733589999999,0.005832342849394136
95,35,0.05,0.1,0.8858499999999999,0.0037716044331292118,0.9961722221999999,0.0003707867626004638,0.9625839793000001,0.003389406347532519,0.98514,0.0003422150071389505,0.9226147601000001,0.0018377719314163728
95,40,0.025,0.1,0.8884000000000001,0.005353088412828209,0.9974111111000001,0.00028230873661823065,0.9744484916999999,0.002726123577099154,0.9865099999999998,0.0006068131691239318,0.9294284987000001,0.003307953986292988
95,45,0.025,0.1,0.8895,0.0035433819375782264,0.9978833332999999,0.0002898015609324622,0.9790381897000001,0.002811962835342803,0.987045,0.00046752896523460946,0.9321195342999999,0.0024948529838066534
95,50,0.05,0.1,0.90595,0.005293864373026565,0.9968055556,0.0005073195449747294,0.9692544808000001,0.00478281205805462,0.98772,0.0007941452428030068,0.9365253638000001,0.004141102277262919
95,55,0.025,0.1,0.9021500000000001,0.007168798132648658,0.9981611111000002,0.0003180121015116733,0.9819788284,0.0031405236011911313,0.98856,0.0009341662949746449,0.9403652690000002,0.005006912672725448
95,60,0.05,0.1,0.9102499999999999,0.004584090846491698,0.9968000000999998,0.00032203051001849576,0.9693314055,0.0030816176423953093,0.9881449999999999,0.0006626755532603287,0.9388585774999999,0.003481654190531435
95,65,0.025,0.1,0.9093,0.004379243973310684,0.9980277778,0.00039997419155430615,0.9808727572,0.0037637504075157097,0.989155,0.00043553925706465687,0.9437201457000001,0.002308097764676344
95,70,0.025,0.1,0.90595,0.006639318907505166,0.9984111109,0.0002487278816741382,0.9844697913000001,0.0023644536268650675,0.9891650000000001,0.0006337936923356258,0.9435647706999999,0.003472464998782248
95,75,0.01,0.1,0.9009499999999999,0.002783383233085641,0.9991999998999999,0.00022098421943680244,0.9920728045,0.002182966170264922,0.9893750000000001,0.0004204825270514529,0.9443167802999998,0.002228158777902508
95,80,0.01,0.1,0.90765,0.007951414968419154,0.9991944443000002,0.00018564744342739137,0.9920715024,0.0018487956684621783,0.9900399999999999,0.0008859395514869607,0.9479713506999999,0.00480519174054389
95,85,0.01,0.1,0.90465,0.004170331721418185,0.9992444445,0.00028831846818184456,0.9925414448999998,0.0028356864457308385,0.9897850000000001,0.000578815840987264,0.9465560719999999,0.003081330430630892
95,90,0.01,0.1,0.9034000000000001,0.004005551702879952,0.9991722221000001,0.00014918602697560666,0.9918215233,0.0014699788219900754,0.9895949999999999,0.0004462498054777043,0.9455440659000001,0.00242950608829044
95,95,0.01,0.1,0.9050999999999998,0.005796550698475775,0.9992833333,0.00018966809252600548,0.992926355,0.001855423501915884,0.9898649999999998,0.0006137543844604604,0.9469721834,0.0033508831113788305
95,100,0.01,0.1,0.9035,0.0036514837167011087,0.9991999998999999,0.0002255917972466859,0.9920992063,0.002208448193660573,0.98963,0.0003973523485382892,0.9457241727,0.002146967236535415
100,5,0.05,0.05,0.6856000000000001,0.014749387934570184,0.9883722222000001,0.0008169375156808804,0.8675912923,0.00847557421260128,0.9580949999999999,0.0016904059341537544,0.765863854,0.010804577827222822
100,10,0.05,0.05,0.7565,0.011983785341498361,0.9954944443999999,0.0005266882667343317,0.9491574803999999,0.00550512586311947,0.971595,0.0012028784920625336,0.84189344,0.007625410180695458
100,15,0.1,0.05,0.8137000000000001,0.00877876225140347,0.9946722224,0.0007414117631041221,0.9443538753,0.007708686797992801,0.9765749999999999,0.0014203383790882863,0.8741610016999999,0.007777890598680384
100,20,0.025,0.1,0.83195,0.010513087082298919,0.9962333333000002,0.00030066227675584577,0.9608686925999999,0.0027405972980425655,0.979805,0.0009256979348938217,0.8917342905,0.005610309800020694
100,25,0.025,0.1,0.8493999999999999,0.004563137322306042,0.9968611112,0.0002930960670613804,0.9678215205,0.002872974852654168,0.982115,0.00047787143784822116,0.9047436190999999,0.002705348736278442
100,30,0.025,0.1,0.8653000000000001,0.0045716517802649875,0.9972611110999999,0.00037041672247000915,0.9723222684999999,0.0035773044872076487,0.984065,0.00039654760117797423,0.9156821016000001,0.0022270916882662574
100,35,0.05,0.1,0.8897999999999999,0.006101912268570678,0.9958777778000002,0.0006493639532331735,0.9600101357000002,0.0060196004603073625,0.9852700000000001,0.0008021498890135596,0.9235537409999999,0.004201391305886232
100,40,0.025,0.1,0.88215,0.005532981916551763,0.9976222221999999,0.0004602139202595082,0.9763293371000001,0.0044807647723982165,0.9860749999999999,0.0007428361566022226,0.9268431263999999,0.003975060891134464
100,45,0.05,0.1,0.9029499999999999,0.0062558861171788625,0.9964999999999999,0.0005977784340719665,0.9663237079000002,0.005549214956949044,0.9871449999999999,0.0007473843277279196,0.9335432983,0.003925724438291849
100,50,0.05,0.1,0.90495,0.004548809368028808,0.9970888889999999,0.0003668348940684722,0.9718782600000001,0.0034195147112129525,0.9878749999999998,0.00046203054252098223,0.9372105789999999,0.0024710926235753947
100,55,0.025,0.1,0.9017,0.008525126261691244,0.998138889,0.0002582653727148679,0.9817690581,0.002477763407814623,0.988495,0.0008607006190049859,0.9400120609,0.004732767248524024
100,60,0.025,0.1,0.9051,0.005815687596683847,0.9982833333000001,0.00020861097647589507,0.9832187161,0.0020140302640439525,0.988965,0.0006258549707755189,0.9425346213999999,0.0033993543494269716
100,65,0.025,0.1,0.9067000000000001,0.005012207320355208,0.9984055555999998,0.0002905107271322825,0.9844285526999998,0.0027907335558170574,0.9892350000000001,0.000532838311935851,0.9439580062000001,0.0028709501072675253
100,70,0.025,0.1,0.9099999999999999,0.006159906204192096,0.9984111112,0.0003011181580881577,0.9845362966,0.0028868549599074,0.98957,0.0006667499947923245,0.9457904535999999,0.003586118806494772
100,75,0.01,0.1,0.9036000000000002,0.003977715704047034,0.9991388887999999,0.00027121884623219244,0.9915044241999998,0.0026468180585831587,0.9895849999999999,0.0004236416200306838,0.9455069497,0.0022835394844678216
100,80,0.025,0.1,0.91185,0.004041795530591702,0.9986666665999999,0.00012829993152003218,0.9870096463,0.0012599363964618806,0.9899849999999999,0.00047261095111211863,0.9479391129,0.0025427447262274
100,85,0.01,0.1,0.90625,0.008699457198903611,0.9991555556000001,0.00014998847600933908,0.9916872269999999,0.001448517869830555,0.9898650000000002,0.0008534407484477745,0.947024783,0.004681387176658462
100,90,0.01,0.1,0.9042999999999999,0.003190262963734783,0.9992500002000002,0.00015767947293996478,0.9925916617,0.0015537197287955264,0.9897549999999999,0.0003847437819871494,0.9463885884000002,0.002073572286671541
100,95,0.01,0.1,0.9066500000000002,0.004778714378482047,0.9992222223,0.00029162982013012604,0.9923478117999999,0.0028456201507616337,0.9899650000000001,0.0005055525030433014,0.9475566019,0.0027266277833795367
100,100,0.01,0.1,0.90865,0.00716879813264864,0.9995055557000001,0.00019325027909542354,0.9951346604,0.0018874553652981794,0.99042,0.0006688298238964298,0.9499115480999999,0.0036793184397631022
